anio,semana_epi,codigo_provincia,provincia,casos_sin_alarma,casos_con_alarma,casos_graves,casos_dengue_total,hospitalizados,fallecidos,tasa_incidencia_dengue_x100k,temp_max_c,temp_min_c,temp_mean_c,rango_diurno_temp_dtr,humedad_relativa_pct,precipitacion_mm,spec_hum_gkg,dewpt_c,precip_mm,soil_moist_pct,elev_m,slope_deg,indice_viento_m_s,poblacion_total,densidad_poblacional_km2,indice_urbanismo,acceso_agua_potable,escasez_agua,ndvi,evi,ndwi,lst_day_c,lst_night_c,et_mm
2022,16,12,Los Ríos,46,10,1,57,25,0,5.980735735,,,,,,,,,,,,,,953060,131.7080084,0.245195012,16797,0.982375338,,,,,,
2022,16,13,Manabí,214,48,1,263,22,0,15.74190459,,,,,,,,,,,,,,1670700,87.67118264,0.346053527,28025,0.98322575,,,,,,
2022,16,14,Morona Santiago,151,12,0,163,8,0,81.72351381,,,,,,,,,,,,,,199453,8.21640611,0.215818185,4130,0.979295598,,,,,,
2022,16,15,Napo,30,3,0,33,1,0,24.48652499,,,,,,,,,,,,,,134768,10.72188688,0.112716927,9151,0.932097456,,,,,,
2022,16,16,Pastaza,70,2,0,72,2,0,62.62557733,,,,,,,,,,,,,,114969,3.877540802,0.196520408,9624,0.916288652,,,,,,
2022,16,17,Pichincha,11,5,0,16,49,0,0.495118901,,,,,,,,,,,,,,3231547,337.6396783,0.689737087,1420,0.999560647,,,,,,
2022,16,18,Tungurahua,0,0,0,0,18,0,0,,,,,,,,,,,,,,573786,168.9015079,0.477655907,58414,0.89819532,,,,,,
2022,16,19,Zamora Chinchipe,96,11,0,107,6,0,92.96183352,,,,,,,,,,,,,,115101,10.54406546,0.63300374,2683,0.976689646,,,,,,
2022,16,20,Galápagos,1,0,1,2,0,0,6.788174999,,,,,,,,,,,,,,29463,3.67559848,0.851291417,2846,0.90339239,,,,,,
2022,16,21,Sucumbíos,23,2,0,25,3,0,12.06441432,,,,,,,,,,,,,,207221,11.46587999,0.240438224,12515,0.93960489,,,,,,
2022,16,22,Orellana,75,7,0,82,1,0,44.046711,,,,,,,,,,,,,,186166,8.532279641,0.152143994,1061,0.994300732,,,,,,
2022,16,23,Santo Domingo de los Tsáchilas,48,11,0,59,9,0,11.48548157,,,,,,,,,,,,,,513692,148.430318,0.756628011,100220,0.804902247,,,,,,
2022,16,24,Santa Elena,39,22,1,62,7,0,15.53164573,,,,,,,,,,,,,,399185,107.4395201,0.281994454,24854,0.937737365,,,,,,
2022,17,1,Azuay,2,1,0,3,16,0,0.363087991,,,,,,,,,,,,,,826246,98.82640778,0.474194689,126499,0.846899446,,,,,,
2022,17,2,Bolívar,0,0,0,0,8,0,0,,,,,,,,,,,,,,205544,51.88763187,0.128780313,5280,0.974311218,,,,,,
2022,17,3,Cañar,0,2,0,2,0,0,0.841807529,,,,,,,,,,,,,,237584,75.1926243,0.374365431,8358,0.964822379,,,,,,
2022,17,4,Carchi,0,0,0,0,4,0,0,,,,,,,,,,,,,,180776,51.55162179,0.326454941,18636,0.896910209,,,,,,
2022,17,5,Cotopaxi,1,0,0,1,5,0,0.208216212,,,,,,,,,,,,,,480270,78.31247958,0.255540336,16031,0.966620526,,,,,,
2022,17,6,Chimborazo,0,0,0,0,15,0,0,,,,,,,,,,,,,,493084,75.57475191,0.209874444,26593,0.946067749,,,,,,
2022,17,7,El Oro,84,3,0,87,7,0,11.73340095,,,,,,,,,,,,,,741473,128.0072694,0.620269527,31863,0.957027066,,,,,,
2022,17,8,Esmeraldas,13,2,0,15,3,0,2.518155904,,,,,,,,,,,,,,595674,36.85429024,0.119236404,21355,0.964149602,,,,,,
2022,17,9,Guayas,117,27,12,156,86,1,3.359584032,,,,,,,,,,,,,,4643432,297.4656007,0.64583769,345497,0.925594431,,,,,,
2022,17,10,Imbabura,0,0,0,0,15,0,0,,,,,,,,,,,,,,485913,105.6866237,0.422208912,34136,0.929747733,,,,,,
2022,17,11,Loja,3,2,0,5,8,0,1.007670387,,,,,,,,,,,,,,496194,44.91712206,0.66953765,30874,0.937778268,,,,,,
2022,17,12,Los Ríos,15,2,0,17,12,0,1.783728202,,,,,,,,,,,,,,953060,131.7080084,0.245195012,16797,0.982375338,,,,,,
2022,17,13,Manabí,30,9,0,39,30,0,2.334350871,,,,,,,,,,,,,,1670700,87.67118264,0.346053527,28025,0.98322575,,,,,,
2022,17,14,Morona Santiago,23,1,0,24,8,0,12.03291001,,,,,,,,,,,,,,199453,8.21640611,0.215818185,4130,0.979295598,,,,,,
2022,17,15,Napo,13,0,0,13,2,0,9.646206815,,,,,,,,,,,,,,134768,10.72188688,0.112716927,9151,0.932097456,,,,,,
2022,17,16,Pastaza,16,0,0,16,0,0,13.91679496,,,,,,,,,,,,,,114969,3.877540802,0.196520408,9624,0.916288652,,,,,,
2022,17,17,Pichincha,4,0,0,4,38,0,0.123779725,,,,,,,,,,,,,,3231547,337.6396783,0.689737087,1420,0.999560647,,,,,,
2022,17,18,Tungurahua,0,0,0,0,8,0,0,,,,,,,,,,,,,,573786,168.9015079,0.477655907,58414,0.89819532,,,,,,
2022,17,19,Zamora Chinchipe,27,2,0,29,4,0,25.19526329,,,,,,,,,,,,,,115101,10.54406546,0.63300374,2683,0.976689646,,,,,,
2022,17,20,Galápagos,0,0,0,0,0,0,0,,,,,,,,,,,,,,29463,3.67559848,0.851291417,2846,0.90339239,,,,,,
2022,17,21,Sucumbíos,4,2,0,6,1,0,2.895459437,,,,,,,,,,,,,,207221,11.46587999,0.240438224,12515,0.93960489,,,,,,
2022,17,22,Orellana,20,1,0,21,1,0,11.28025526,,,,,,,,,,,,,,186166,8.532279641,0.152143994,1061,0.994300732,,,,,,
2022,17,23,Santo Domingo de los Tsáchilas,24,6,0,30,19,0,5.840075376,,,,,,,,,,,,,,513692,148.430318,0.756628011,100220,0.804902247,,,,,,
2022,17,24,Santa Elena,11,9,0,20,7,0,5.010208299,,,,,,,,,,,,,,399185,107.4395201,0.281994454,24854,0.937737365,,,,,,
2022,18,1,Azuay,2,0,0,2,21,0,0.24205866,,,,,,,,,,,,,,826246,98.82640778,0.474194689,126499,0.846899446,,,,,,
2022,18,2,Bolívar,0,0,0,0,4,0,0,,,,,,,,,,,,,,205544,51.88763187,0.128780313,5280,0.974311218,,,,,,
2022,18,3,Cañar,2,0,0,2,0,0,0.841807529,,,,,,,,,,,,,,237584,75.1926243,0.374365431,8358,0.964822379,,,,,,
2022,18,4,Carchi,0,0,0,0,3,0,0,,,,,,,,,,,,,,180776,51.55162179,0.326454941,18636,0.896910209,,,,,,
2022,18,5,Cotopaxi,1,0,0,1,6,0,0.208216212,,,,,,,,,,,,,,480270,78.31247958,0.255540336,16031,0.966620526,,,,,,
2022,18,6,Chimborazo,0,0,0,0,11,0,0,,,,,,,,,,,,,,493084,75.57475191,0.209874444,26593,0.946067749,,,,,,
2022,18,7,El Oro,76,3,2,81,12,0,10.92420088,,,,,,,,,,,,,,741473,128.0072694,0.620269527,31863,0.957027066,,,,,,
2022,18,8,Esmeraldas,20,6,0,26,3,0,4.364803567,,,,,,,,,,,,,,595674,36.85429024,0.119236404,21355,0.964149602,,,,,,
2022,18,9,Guayas,181,28,1,210,81,1,4.522516966,,,,,,,,,,,,,,4643432,297.4656007,0.64583769,345497,0.925594431,,,,,,
2022,18,10,Imbabura,0,0,0,0,14,0,0,,,,,,,,,,,,,,485913,105.6866237,0.422208912,34136,0.929747733,,,,,,
2022,18,11,Loja,4,1,0,5,7,0,1.007670387,,,,,,,,,,,,,,496194,44.91712206,0.66953765,30874,0.937778268,,,,,,
2022,18,12,Los Ríos,17,1,0,18,13,0,1.88865339,,,,,,,,,,,,,,953060,131.7080084,0.245195012,16797,0.982375338,,,,,,
2022,18,13,Manabí,91,41,1,133,32,1,7.960735021,,,,,,,,,,,,,,1670700,87.67118264,0.346053527,28025,0.98322575,,,,,,
2022,18,14,Morona Santiago,28,8,0,36,6,0,18.04936501,,,,,,,,,,,,,,199453,8.21640611,0.215818185,4130,0.979295598,,,,,,
2022,18,15,Napo,8,1,0,9,2,0,6.678143179,,,,,,,,,,,,,,134768,10.72188688,0.112716927,9151,0.932097456,,,,,,
2022,18,16,Pastaza,12,0,0,12,3,0,10.43759622,,,,,,,,,,,,,,114969,3.877540802,0.196520408,9624,0.916288652,,,,,,
2022,18,17,Pichincha,4,0,0,4,41,0,0.123779725,,,,,,,,,,,,,,3231547,337.6396783,0.689737087,1420,0.999560647,,,,,,
2022,18,18,Tungurahua,0,0,0,0,6,0,0,,,,,,,,,,,,,,573786,168.9015079,0.477655907,58414,0.89819532,,,,,,
2022,18,19,Zamora Chinchipe,17,1,0,18,2,0,15.63843928,,,,,,,,,,,,,,115101,10.54406546,0.63300374,2683,0.976689646,,,,,,
2022,18,20,Galápagos,0,0,0,0,0,0,0,,,,,,,,,,,,,,29463,3.67559848,0.851291417,2846,0.90339239,,,,,,
2022,18,21,Sucumbíos,1,0,0,1,1,0,0.482576573,,,,,,,,,,,,,,207221,11.46587999,0.240438224,12515,0.93960489,,,,,,
2022,18,22,Orellana,35,5,0,40,1,0,21.48620049,,,,,,,,,,,,,,186166,8.532279641,0.152143994,1061,0.994300732,,,,,,
2022,18,23,Santo Domingo de los Tsáchilas,28,5,0,33,13,0,6.424082913,,,,,,,,,,,,,,513692,148.430318,0.756628011,100220,0.804902247,,,,,,
2022,18,24,Santa Elena,15,4,0,19,10,0,4.759697884,,,,,,,,,,,,,,399185,107.4395201,0.281994454,24854,0.937737365,,,,,,
2022,19,1,Azuay,1,0,0,1,14,0,0.12102933,,,,,,,,,,,,,,826246,98.82640778,0.474194689,126499,0.846899446,,,,,,
2022,19,2,Bolívar,0,0,0,0,4,0,0,,,,,,,,,,,,,,205544,51.88763187,0.128780313,5280,0.974311218,,,,,,
2022,19,3,Cañar,1,1,0,2,0,0,0.841807529,,,,,,,,,,,,,,237584,75.1926243,0.374365431,8358,0.964822379,,,,,,
2022,19,4,Carchi,0,0,0,0,2,0,0,,,,,,,,,,,,,,180776,51.55162179,0.326454941,18636,0.896910209,,,,,,
2022,19,5,Cotopaxi,2,0,0,2,5,0,0.416432423,,,,,,,,,,,,,,480270,78.31247958,0.255540336,16031,0.966620526,,,,,,
2022,19,6,Chimborazo,0,0,0,0,11,0,0,,,,,,,,,,,,,,493084,75.57475191,0.209874444,26593,0.946067749,,,,,,
2022,19,7,El Oro,98,10,0,108,7,0,14.56560117,,,,,,,,,,,,,,741473,128.0072694,0.620269527,31863,0.957027066,,,,,,
2022,19,8,Esmeraldas,28,0,0,28,9,0,4.700557688,,,,,,,,,,,,,,595674,36.85429024,0.119236404,21355,0.964149602,,,,,,
2022,19,9,Guayas,104,36,4,144,66,0,3.101154491,,,,,,,,,,,,,,4643432,297.4656007,0.64583769,345497,0.925594431,,,,,,
2022,19,10,Imbabura,0,0,0,0,9,0,0,,,,,,,,,,,,,,485913,105.6866237,0.422208912,34136,0.929747733,,,,,,
2022,19,11,Loja,5,0,1,6,7,0,1.209204464,,,,,,,,,,,,,,496194,44.91712206,0.66953765,30874,0.937778268,,,,,,
2022,19,12,Los Ríos,19,2,0,21,18,0,2.203428955,,,,,,,,,,,,,,953060,131.7080084,0.245195012,16797,0.982375338,,,,,,
2022,19,13,Manabí,134,16,0,150,24,0,8.97827258,,,,,,,,,,,,,,1670700,87.67118264,0.346053527,28025,0.98322575,,,,,,
2022,19,14,Morona Santiago,38,0,0,38,5,0,19.05210751,,,,,,,,,,,,,,199453,8.21640611,0.215818185,4130,0.979295598,,,,,,
2022,19,15,Napo,10,0,0,10,1,0,7.420159088,,,,,,,,,,,,,,134768,10.72188688,0.112716927,9151,0.932097456,,,,,,
2022,19,16,Pastaza,29,0,0,29,1,0,25.22419087,,,,,,,,,,,,,,114969,3.877540802,0.196520408,9624,0.916288652,,,,,,
2022,19,17,Pichincha,3,0,0,3,64,0,0.092834794,,,,,,,,,,,,,,3231547,337.6396783,0.689737087,1420,0.999560647,,,,,,
2022,19,18,Tungurahua,0,0,0,0,6,0,0,,,,,,,,,,,,,,573786,168.9015079,0.477655907,58414,0.89819532,,,,,,
2022,19,19,Zamora Chinchipe,31,5,0,36,5,0,31.27687857,,,,,,,,,,,,,,115101,10.54406546,0.63300374,2683,0.976689646,,,,,,
2022,19,20,Galápagos,1,0,0,1,0,0,3.3940875,,,,,,,,,,,,,,29463,3.67559848,0.851291417,2846,0.90339239,,,,,,
2022,19,21,Sucumbíos,1,0,0,1,1,0,0.482576573,,,,,,,,,,,,,,207221,11.46587999,0.240438224,12515,0.93960489,,,,,,
2022,19,22,Orellana,63,1,0,64,0,0,34.37792078,,,,,,,,,,,,,,186166,8.532279641,0.152143994,1061,0.994300732,,,,,,
2022,19,23,Santo Domingo de los Tsáchilas,24,2,0,26,16,0,5.061398659,,,,,,,,,,,,,,513692,148.430318,0.756628011,100220,0.804902247,,,,,,
2022,19,24,Santa Elena,13,9,0,22,7,0,5.511229129,,,,,,,,,,,,,,399185,107.4395201,0.281994454,24854,0.937737365,,,,,,
2022,20,1,Azuay,1,0,0,1,13,0,0.12102933,,,,,,,,,,,,,,826246,98.82640778,0.474194689,126499,0.846899446,,,,,,
2022,20,2,Bolívar,2,0,0,2,10,0,0.973027673,,,,,,,,,,,,,,205544,51.88763187,0.128780313,5280,0.974311218,,,,,,
2022,20,3,Cañar,3,1,0,4,0,0,1.683615058,,,,,,,,,,,,,,237584,75.1926243,0.374365431,8358,0.964822379,,,,,,
2022,20,4,Carchi,0,0,0,0,3,0,0,,,,,,,,,,,,,,180776,51.55162179,0.326454941,18636,0.896910209,,,,,,
2022,20,5,Cotopaxi,4,0,0,4,7,0,0.832864847,,,,,,,,,,,,,,480270,78.31247958,0.255540336,16031,0.966620526,,,,,,
2022,20,6,Chimborazo,0,0,0,0,18,0,0,,,,,,,,,,,,,,493084,75.57475191,0.209874444,26593,0.946067749,,,,,,
2022,20,7,El Oro,65,7,0,72,10,0,9.710400783,,,,,,,,,,,,,,741473,128.0072694,0.620269527,31863,0.957027066,,,,,,
2022,20,8,Esmeraldas,20,2,0,22,5,0,3.693295326,,,,,,,,,,,,,,595674,36.85429024,0.119236404,21355,0.964149602,,,,,,
2022,20,9,Guayas,112,24,3,139,72,0,2.993475516,,,,,,,,,,,,,,4643432,297.4656007,0.64583769,345497,0.925594431,,,,,,
2022,20,10,Imbabura,0,0,0,0,9,0,0,,,,,,,,,,,,,,485913,105.6866237,0.422208912,34136,0.929747733,,,,,,
2022,20,11,Loja,8,0,0,8,6,0,1.612272619,,,,,,,,,,,,,,496194,44.91712206,0.66953765,30874,0.937778268,,,,,,
2022,20,12,Los Ríos,19,12,1,32,14,0,3.357606027,,,,,,,,,,,,,,953060,131.7080084,0.245195012,16797,0.982375338,,,,,,
2022,20,13,Manabí,93,27,0,120,27,0,7.182618064,,,,,,,,,,,,,,1670700,87.67118264,0.346053527,28025,0.98322575,,,,,,
2022,20,14,Morona Santiago,20,18,0,38,6,0,19.05210751,,,,,,,,,,,,,,199453,8.21640611,0.215818185,4130,0.979295598,,,,,,
2022,20,15,Napo,13,2,0,15,4,0,11.13023863,,,,,,,,,,,,,,134768,10.72188688,0.112716927,9151,0.932097456,,,,,,
2022,20,16,Pastaza,15,1,0,16,1,0,13.91679496,,,,,,,,,,,,,,114969,3.877540802,0.196520408,9624,0.916288652,,,,,,
2022,20,17,Pichincha,4,0,0,4,33,0,0.123779725,,,,,,,,,,,,,,3231547,337.6396783,0.689737087,1420,0.999560647,,,,,,
2022,20,18,Tungurahua,0,0,0,0,10,0,0,,,,,,,,,,,,,,573786,168.9015079,0.477655907,58414,0.89819532,,,,,,
2022,20,19,Zamora Chinchipe,17,5,0,22,6,0,19.11364801,,,,,,,,,,,,,,115101,10.54406546,0.63300374,2683,0.976689646,,,,,,
2022,20,20,Galápagos,1,0,0,1,1,0,3.3940875,,,,,,,,,,,,,,29463,3.67559848,0.851291417,2846,0.90339239,,,,,,
2022,20,21,Sucumbíos,6,3,0,9,1,0,4.343189156,,,,,,,,,,,,,,207221,11.46587999,0.240438224,12515,0.93960489,,,,,,
2022,20,22,Orellana,23,0,0,23,1,0,12.35456528,,,,,,,,,,,,,,186166,8.532279641,0.152143994,1061,0.994300732,,,,,,
2022,20,23,Santo Domingo de los Tsáchilas,47,1,0,48,11,0,9.344120601,,,,,,,,,,,,,,513692,148.430318,0.756628011,100220,0.804902247,,,,,,
2022,20,24,Santa Elena,14,14,0,28,8,0,7.014291619,,,,,,,,,,,,,,399185,107.4395201,0.281994454,24854,0.937737365,,,,,,
2022,21,1,Azuay,4,0,0,4,16,0,0.484117321,,,,,,,,,,,,,,826246,98.82640778,0.474194689,126499,0.846899446,,,,,,
2022,21,2,Bolívar,4,0,0,4,6,0,1.946055346,,,,,,,,,,,,,,205544,51.88763187,0.128780313,5280,0.974311218,,,,,,
2022,21,3,Cañar,4,1,0,5,0,0,2.104518823,,,,,,,,,,,,,,237584,75.1926243,0.374365431,8358,0.964822379,,,,,,
2022,21,4,Carchi,0,0,0,0,4,0,0,,,,,,,,,,,,,,180776,51.55162179,0.326454941,18636,0.896910209,,,,,,
2022,21,5,Cotopaxi,5,0,0,5,3,0,1.041081059,,,,,,,,,,,,,,480270,78.31247958,0.255540336,16031,0.966620526,,,,,,
2022,21,6,Chimborazo,1,0,0,1,23,0,0.202805202,,,,,,,,,,,,,,493084,75.57475191,0.209874444,26593,0.946067749,,,,,,
2022,21,7,El Oro,56,4,0,60,8,0,8.092000653,,,,,,,,,,,,,,741473,128.0072694,0.620269527,31863,0.957027066,,,,,,
2022,21,8,Esmeraldas,9,0,0,9,3,0,1.510893542,,,,,,,,,,,,,,595674,36.85429024,0.119236404,21355,0.964149602,,,,,,
2022,21,9,Guayas,84,2,1,87,75,0,1.873614172,,,,,,,,,,,,,,4643432,297.4656007,0.64583769,345497,0.925594431,,,,,,
2022,21,10,Imbabura,0,0,0,0,8,0,0,,,,,,,,,,,,,,485913,105.6866237,0.422208912,34136,0.929747733,,,,,,
2022,21,11,Loja,3,0,0,3,4,0,0.604602232,,,,,,,,,,,,,,496194,44.91712206,0.66953765,30874,0.937778268,,,,,,
2022,21,12,Los Ríos,23,4,0,27,13,0,2.832980085,,,,,,,,,,,,,,953060,131.7080084,0.245195012,16797,0.982375338,,,,,,
2022,21,13,Manabí,79,13,0,92,23,1,5.506673849,,,,,,,,,,,,,,1670700,87.67118264,0.346053527,28025,0.98322575,,,,,,
2022,21,14,Morona Santiago,33,5,0,38,8,0,19.05210751,,,,,,,,,,,,,,199453,8.21640611,0.215818185,4130,0.979295598,,,,,,
2022,21,15,Napo,14,1,0,15,3,0,11.13023863,,,,,,,,,,,,,,134768,10.72188688,0.112716927,9151,0.932097456,,,,,,
2022,21,16,Pastaza,10,0,0,10,1,0,8.697996851,,,,,,,,,,,,,,114969,3.877540802,0.196520408,9624,0.916288652,,,,,,
2022,21,17,Pichincha,2,1,0,3,38,0,0.092834794,,,,,,,,,,,,,,3231547,337.6396783,0.689737087,1420,0.999560647,,,,,,
2022,21,18,Tungurahua,0,0,0,0,12,0,0,,,,,,,,,,,,,,573786,168.9015079,0.477655907,58414,0.89819532,,,,,,
2022,21,19,Zamora Chinchipe,24,1,0,25,2,0,21.72005456,,,,,,,,,,,,,,115101,10.54406546,0.63300374,2683,0.976689646,,,,,,
2022,21,20,Galápagos,5,0,0,5,0,0,16.9704375,,,,,,,,,,,,,,29463,3.67559848,0.851291417,2846,0.90339239,,,,,,
2022,21,21,Sucumbíos,2,0,0,2,0,0,0.965153146,,,,,,,,,,,,,,207221,11.46587999,0.240438224,12515,0.93960489,,,,,,
2022,21,22,Orellana,14,0,0,14,2,0,7.520170171,,,,,,,,,,,,,,186166,8.532279641,0.152143994,1061,0.994300732,,,,,,
2022,21,23,Santo Domingo de los Tsáchilas,40,5,0,45,9,0,8.760113064,,,,,,,,,,,,,,513692,148.430318,0.756628011,100220,0.804902247,,,,,,
2022,21,24,Santa Elena,16,3,1,20,7,0,5.010208299,,,,,,,,,,,,,,399185,107.4395201,0.281994454,24854,0.937737365,,,,,,
2022,22,1,Azuay,0,0,0,0,18,0,0,,,,,,,,,,,,,,826246,98.82640778,0.474194689,126499,0.846899446,,,,,,
2022,22,2,Bolívar,0,0,0,0,3,0,0,,,,,,,,,,,,,,205544,51.88763187,0.128780313,5280,0.974311218,,,,,,
2022,22,3,Cañar,0,0,0,0,0,0,0,,,,,,,,,,,,,,237584,75.1926243,0.374365431,8358,0.964822379,,,,,,
2022,22,4,Carchi,0,0,0,0,2,0,0,,,,,,,,,,,,,,180776,51.55162179,0.326454941,18636,0.896910209,,,,,,
2022,22,5,Cotopaxi,0,0,0,0,4,0,0,,,,,,,,,,,,,,480270,78.31247958,0.255540336,16031,0.966620526,,,,,,
2022,22,6,Chimborazo,0,0,0,0,26,0,0,,,,,,,,,,,,,,493084,75.57475191,0.209874444,26593,0.946067749,,,,,,
2022,22,7,El Oro,0,0,0,0,16,0,0,,,,,,,,,,,,,,741473,128.0072694,0.620269527,31863,0.957027066,,,,,,
2022,22,8,Esmeraldas,0,0,0,0,5,0,0,,,,,,,,,,,,,,595674,36.85429024,0.119236404,21355,0.964149602,,,,,,
2022,22,9,Guayas,117,0,0,117,83,0,2.519688024,,,,,,,,,,,,,,4643432,297.4656007,0.64583769,345497,0.925594431,,,,,,
2022,22,10,Imbabura,0,0,0,0,5,0,0,,,,,,,,,,,,,,485913,105.6866237,0.422208912,34136,0.929747733,,,,,,
2022,22,11,Loja,0,0,0,0,7,0,0,,,,,,,,,,,,,,496194,44.91712206,0.66953765,30874,0.937778268,,,,,,
2022,22,12,Los Ríos,0,0,0,0,14,0,0,,,,,,,,,,,,,,953060,131.7080084,0.245195012,16797,0.982375338,,,,,,
2022,22,13,Manabí,0,0,0,0,22,1,0,,,,,,,,,,,,,,1670700,87.67118264,0.346053527,28025,0.98322575,,,,,,
2022,22,14,Morona Santiago,0,0,0,0,4,0,0,,,,,,,,,,,,,,199453,8.21640611,0.215818185,4130,0.979295598,,,,,,
2022,22,15,Napo,0,0,0,0,3,0,0,,,,,,,,,,,,,,134768,10.72188688,0.112716927,9151,0.932097456,,,,,,
2022,22,16,Pastaza,0,0,0,0,2,0,0,,,,,,,,,,,,,,114969,3.877540802,0.196520408,9624,0.916288652,,,,,,
2022,22,17,Pichincha,0,0,0,0,34,0,0,,,,,,,,,,,,,,3231547,337.6396783,0.689737087,1420,0.999560647,,,,,,
2022,22,18,Tungurahua,0,0,0,0,3,0,0,,,,,,,,,,,,,,573786,168.9015079,0.477655907,58414,0.89819532,,,,,,
2022,22,19,Zamora Chinchipe,0,0,0,0,1,0,0,,,,,,,,,,,,,,115101,10.54406546,0.63300374,2683,0.976689646,,,,,,
2022,22,20,Galápagos,0,0,0,0,0,0,0,,,,,,,,,,,,,,29463,3.67559848,0.851291417,2846,0.90339239,,,,,,
2022,22,21,Sucumbíos,0,0,0,0,3,0,0,,,,,,,,,,,,,,207221,11.46587999,0.240438224,12515,0.93960489,,,,,,
2022,22,22,Orellana,0,0,0,0,3,0,0,,,,,,,,,,,,,,186166,8.532279641,0.152143994,1061,0.994300732,,,,,,
2022,22,23,Santo Domingo de los Tsáchilas,0,0,0,0,14,0,0,,,,,,,,,,,,,,513692,148.430318,0.756628011,100220,0.804902247,,,,,,
2022,22,24,Santa Elena,0,0,0,0,14,0,0,,,,,,,,,,,,,,399185,107.4395201,0.281994454,24854,0.937737365,,,,,,
2022,23,1,Azuay,4,-3,0,1,27,0,0.12102933,,,,,,,,,,,,,,826246,98.82640778,0.474194689,126499,0.846899446,,,,,,
2022,23,2,Bolívar,9,3,0,12,10,0,5.838166037,,,,,,,,,,,,,,205544,51.88763187,0.128780313,5280,0.974311218,,,,,,
2022,23,3,Cañar,2,1,0,3,0,0,1.262711294,,,,,,,,,,,,,,237584,75.1926243,0.374365431,8358,0.964822379,,,,,,
2022,23,4,Carchi,0,0,0,0,3,0,0,,,,,,,,,,,,,,180776,51.55162179,0.326454941,18636,0.896910209,,,,,,
2022,23,5,Cotopaxi,4,2,0,6,10,0,1.24929727,,,,,,,,,,,,,,480270,78.31247958,0.255540336,16031,0.966620526,,,,,,
2022,23,6,Chimborazo,0,0,0,0,13,0,0,,,,,,,,,,,,,,493084,75.57475191,0.209874444,26593,0.946067749,,,,,,
2022,23,7,El Oro,171,14,0,185,16,0,24.95033535,,,,,,,,,,,,,,741473,128.0072694,0.620269527,31863,0.957027066,,,,,,
2022,23,8,Esmeraldas,37,9,0,46,8,0,7.722344772,,,,,,,,,,,,,,595674,36.85429024,0.119236404,21355,0.964149602,,,,,,
2022,23,9,Guayas,29,17,8,54,64,0,1.162932934,,,,,,,,,,,,,,4643432,297.4656007,0.64583769,345497,0.925594431,,,,,,
2022,23,10,Imbabura,0,0,0,0,13,0,0,,,,,,,,,,,,,,485913,105.6866237,0.422208912,34136,0.929747733,,,,,,
2022,23,11,Loja,26,10,0,36,4,0,7.255226786,,,,,,,,,,,,,,496194,44.91712206,0.66953765,30874,0.937778268,,,,,,
2022,23,12,Los Ríos,17,2,2,21,20,0,2.203428955,,,,,,,,,,,,,,953060,131.7080084,0.245195012,16797,0.982375338,,,,,,
2022,23,13,Manabí,151,61,0,212,14,1,12.68929191,,,,,,,,,,,,,,1670700,87.67118264,0.346053527,28025,0.98322575,,,,,,
2022,23,14,Morona Santiago,55,10,0,65,12,0,32.58913127,,,,,,,,,,,,,,199453,8.21640611,0.215818185,4130,0.979295598,,,,,,
2022,23,15,Napo,22,1,0,23,1,0,17.0663659,,,,,,,,,,,,,,134768,10.72188688,0.112716927,9151,0.932097456,,,,,,
2022,23,16,Pastaza,22,-2,0,20,2,0,17.3959937,,,,,,,,,,,,,,114969,3.877540802,0.196520408,9624,0.916288652,,,,,,
2022,23,17,Pichincha,7,-4,0,3,60,0,0.092834794,,,,,,,,,,,,,,3231547,337.6396783,0.689737087,1420,0.999560647,,,,,,
2022,23,18,Tungurahua,1,0,0,1,11,0,0.174281004,,,,,,,,,,,,,,573786,168.9015079,0.477655907,58414,0.89819532,,,,,,
2022,23,19,Zamora Chinchipe,51,6,0,57,3,0,49.5217244,,,,,,,,,,,,,,115101,10.54406546,0.63300374,2683,0.976689646,,,,,,
2022,23,20,Galápagos,2,0,0,2,0,0,6.788174999,,,,,,,,,,,,,,29463,3.67559848,0.851291417,2846,0.90339239,,,,,,
2022,23,21,Sucumbíos,5,-1,0,4,4,0,1.930306291,,,,,,,,,,,,,,207221,11.46587999,0.240438224,12515,0.93960489,,,,,,
2022,23,22,Orellana,36,1,0,37,2,0,19.87473545,,,,,,,,,,,,,,186166,8.532279641,0.152143994,1061,0.994300732,,,,,,
2022,23,23,Santo Domingo de los Tsáchilas,82,3,0,85,11,0,16.54688023,,,,,,,,,,,,,,513692,148.430318,0.756628011,100220,0.804902247,,,,,,
2022,23,24,Santa Elena,47,10,1,58,15,0,14.52960407,,,,,,,,,,,,,,399185,107.4395201,0.281994454,24854,0.937737365,,,,,,
2022,24,1,Azuay,0,0,0,0,20,0,0,,,,,,,,,,,,,,826246,98.82640778,0.474194689,126499,0.846899446,,,,,,
2022,24,2,Bolívar,7,0,0,7,6,0,3.405596855,,,,,,,,,,,,,,205544,51.88763187,0.128780313,5280,0.974311218,,,,,,
2022,24,3,Cañar,2,2,0,4,0,0,1.683615058,,,,,,,,,,,,,,237584,75.1926243,0.374365431,8358,0.964822379,,,,,,
2022,24,4,Carchi,0,0,0,0,1,0,0,,,,,,,,,,,,,,180776,51.55162179,0.326454941,18636,0.896910209,,,,,,
2022,24,5,Cotopaxi,4,0,0,4,3,0,0.832864847,,,,,,,,,,,,,,480270,78.31247958,0.255540336,16031,0.966620526,,,,,,
